pair_id,conversation_hash,source,theme,message_index,user_turn_index,n_user_turns,is_target,fold,score,text_chars
60cbe87c699262953889af63a6fa3f28ebfa602306d52ae44a4e421f405f087e,e79e8dabd2354b2ac3260f577beb91ac83905be9a1c4fd77c6637901a1d0fd82,sharechat_chatgpt,thought_insertion,17,17,22,False,2,0.973052740097046,1271
60cbe87c699262953889af63a6fa3f28ebfa602306d52ae44a4e421f405f087e,e79e8dabd2354b2ac3260f577beb91ac83905be9a1c4fd77c6637901a1d0fd82,sharechat_chatgpt,thought_insertion,18,18,22,False,2,0.9084937572479248,767
60cbe87c699262953889af63a6fa3f28ebfa602306d52ae44a4e421f405f087e,e79e8dabd2354b2ac3260f577beb91ac83905be9a1c4fd77c6637901a1d0fd82,sharechat_chatgpt,thought_insertion,19,19,22,False,2,0.9574602246284484,1543
60cbe87c699262953889af63a6fa3f28ebfa602306d52ae44a4e421f405f087e,e79e8dabd2354b2ac3260f577beb91ac83905be9a1c4fd77c6637901a1d0fd82,sharechat_chatgpt,thought_insertion,20,20,22,False,2,0.9383752346038818,887
60cbe87c699262953889af63a6fa3f28ebfa602306d52ae44a4e421f405f087e,e79e8dabd2354b2ac3260f577beb91ac83905be9a1c4fd77c6637901a1d0fd82,sharechat_chatgpt,thought_insertion,21,21,22,True,2,0.9401943683624268,355
86e169938860921512949ed4716969eae596d0614e40a6c189bf61de21ea2953,3a0b4a64d92b77b919d734b205898aa84739fe8b0c4302458626be5a66907e12,sharechat_chatgpt,persecutory,0,0,5,False,1,0.1228853613138198,237
86e169938860921512949ed4716969eae596d0614e40a6c189bf61de21ea2953,3a0b4a64d92b77b919d734b205898aa84739fe8b0c4302458626be5a66907e12,sharechat_chatgpt,persecutory,1,1,5,False,1,0.4555922150611877,553
86e169938860921512949ed4716969eae596d0614e40a6c189bf61de21ea2953,3a0b4a64d92b77b919d734b205898aa84739fe8b0c4302458626be5a66907e12,sharechat_chatgpt,persecutory,2,2,5,False,1,0.4134179055690765,500
86e169938860921512949ed4716969eae596d0614e40a6c189bf61de21ea2953,3a0b4a64d92b77b919d734b205898aa84739fe8b0c4302458626be5a66907e12,sharechat_chatgpt,persecutory,3,3,5,False,1,0.4787660837173462,495
86e169938860921512949ed4716969eae596d0614e40a6c189bf61de21ea2953,3a0b4a64d92b77b919d734b205898aa84739fe8b0c4302458626be5a66907e12,sharechat_chatgpt,persecutory,4,4,5,True,1,0.9210190176963806,1642
507fd5c506b06dfa6c932d0a7225c7e25b01f39fbf89370864fa8c5845055cd3,fdc0773d1ef5051fd0c774874ea4428752af60e06a596ed2bb07e752d6ab96f1,sharechat_chatgpt,bizarre,0,0,8,False,4,0.5463331341743469,84
507fd5c506b06dfa6c932d0a7225c7e25b01f39fbf89370864fa8c5845055cd3,fdc0773d1ef5051fd0c774874ea4428752af60e06a596ed2bb07e752d6ab96f1,sharechat_chatgpt,bizarre,1,1,8,False,4,0.5583012104034424,179
507fd5c506b06dfa6c932d0a7225c7e25b01f39fbf89370864fa8c5845055cd3,fdc0773d1ef5051fd0c774874ea4428752af60e06a596ed2bb07e752d6ab96f1,sharechat_chatgpt,bizarre,2,2,8,False,4,0.3879677057266235,324
507fd5c506b06dfa6c932d0a7225c7e25b01f39fbf89370864fa8c5845055cd3,fdc0773d1ef5051fd0c774874ea4428752af60e06a596ed2bb07e752d6ab96f1,sharechat_chatgpt,bizarre,3,3,8,False,4,0.3873700201511383,75
507fd5c506b06dfa6c932d0a7225c7e25b01f39fbf89370864fa8c5845055cd3,fdc0773d1ef5051fd0c774874ea4428752af60e06a596ed2bb07e752d6ab96f1,sharechat_chatgpt,bizarre,4,4,8,False,4,0.6542867422103882,216
507fd5c506b06dfa6c932d0a7225c7e25b01f39fbf89370864fa8c5845055cd3,fdc0773d1ef5051fd0c774874ea4428752af60e06a596ed2bb07e752d6ab96f1,sharechat_chatgpt,bizarre,5,5,8,False,4,0.4502243101596832,223
507fd5c506b06dfa6c932d0a7225c7e25b01f39fbf89370864fa8c5845055cd3,fdc0773d1ef5051fd0c774874ea4428752af60e06a596ed2bb07e752d6ab96f1,sharechat_chatgpt,bizarre,6,6,8,False,4,0.4373421370983124,35
507fd5c506b06dfa6c932d0a7225c7e25b01f39fbf89370864fa8c5845055cd3,fdc0773d1ef5051fd0c774874ea4428752af60e06a596ed2bb07e752d6ab96f1,sharechat_chatgpt,bizarre,7,7,8,True,4,0.5351203680038452,390
8547fb70c0ba033c7818f0d6a724b01533a26c4120ab450ea722339fc89baac5,0647245c2cf5bae2845702ef02a4fe67d337e09a95a78027229cb00d325d10b9,sharechat_chatgpt,persecutory,0,0,24,False,3,0.5621234178543091,80
8547fb70c0ba033c7818f0d6a724b01533a26c4120ab450ea722339fc89baac5,0647245c2cf5bae2845702ef02a4fe67d337e09a95a78027229cb00d325d10b9,sharechat_chatgpt,persecutory,1,1,24,False,3,0.5155287384986877,66
8547fb70c0ba033c7818f0d6a724b01533a26c4120ab450ea722339fc89baac5,0647245c2cf5bae2845702ef02a4fe67d337e09a95a78027229cb00d325d10b9,sharechat_chatgpt,persecutory,2,2,24,False,3,0.1608935445547104,22
8547fb70c0ba033c7818f0d6a724b01533a26c4120ab450ea722339fc89baac5,0647245c2cf5bae2845702ef02a4fe67d337e09a95a78027229cb00d325d10b9,sharechat_chatgpt,persecutory,3,3,24,False,3,0.3282009661197662,51
8547fb70c0ba033c7818f0d6a724b01533a26c4120ab450ea722339fc89baac5,0647245c2cf5bae2845702ef02a4fe67d337e09a95a78027229cb00d325d10b9,sharechat_chatgpt,persecutory,4,4,24,False,3,0.8144578337669373,53
8547fb70c0ba033c7818f0d6a724b01533a26c4120ab450ea722339fc89baac5,0647245c2cf5bae2845702ef02a4fe67d337e09a95a78027229cb00d325d10b9,sharechat_chatgpt,persecutory,5,5,24,False,3,0.7766286730766296,303
8547fb70c0ba033c7818f0d6a724b01533a26c4120ab450ea722339fc89baac5,0647245c2cf5bae2845702ef02a4fe67d337e09a95a78027229cb00d325d10b9,sharechat_chatgpt,persecutory,6,6,24,False,3,0.5249304175376892,35
8547fb70c0ba033c7818f0d6a724b01533a26c4120ab450ea722339fc89baac5,0647245c2cf5bae2845702ef02a4fe67d337e09a95a78027229cb00d325d10b9,sharechat_chatgpt,persecutory,7,7,24,False,3,0.4785703420639038,146
8547fb70c0ba033c7818f0d6a724b01533a26c4120ab450ea722339fc89baac5,0647245c2cf5bae2845702ef02a4fe67d337e09a95a78027229cb00d325d10b9,sharechat_chatgpt,persecutory,8,8,24,False,3,0.367041528224945,243
8547fb70c0ba033c7818f0d6a724b01533a26c4120ab450ea722339fc89baac5,0647245c2cf5bae2845702ef02a4fe67d337e09a95a78027229cb00d325d10b9,sharechat_chatgpt,persecutory,9,9,24,False,3,0.6647877097129822,269
8547fb70c0ba033c7818f0d6a724b01533a26c4120ab450ea722339fc89baac5,0647245c2cf5bae2845702ef02a4fe67d337e09a95a78027229cb00d325d10b9,sharechat_chatgpt,persecutory,10,10,24,False,3,0.5758417248725891,418
8547fb70c0ba033c7818f0d6a724b01533a26c4120ab450ea722339fc89baac5,0647245c2cf5bae2845702ef02a4fe67d337e09a95a78027229cb00d325d10b9,sharechat_chatgpt,persecutory,11,11,24,False,3,0.8089036345481873,167
8547fb70c0ba033c7818f0d6a724b01533a26c4120ab450ea722339fc89baac5,0647245c2cf5bae2845702ef02a4fe67d337e09a95a78027229cb00d325d10b9,sharechat_chatgpt,persecutory,12,12,24,False,3,0.7820060849189758,230
8547fb70c0ba033c7818f0d6a724b01533a26c4120ab450ea722339fc89baac5,0647245c2cf5bae2845702ef02a4fe67d337e09a95a78027229cb00d325d10b9,sharechat_chatgpt,persecutory,13,13,24,False,3,0.9199491739273072,1059
8547fb70c0ba033c7818f0d6a724b01533a26c4120ab450ea722339fc89baac5,0647245c2cf5bae2845702ef02a4fe67d337e09a95a78027229cb00d325d10b9,sharechat_chatgpt,persecutory,14,14,24,False,3,0.036327488720417,50
8547fb70c0ba033c7818f0d6a724b01533a26c4120ab450ea722339fc89baac5,0647245c2cf5bae2845702ef02a4fe67d337e09a95a78027229cb00d325d10b9,sharechat_chatgpt,persecutory,15,15,24,False,3,0.6665298938751221,323
8547fb70c0ba033c7818f0d6a724b01533a26c4120ab450ea722339fc89baac5,0647245c2cf5bae2845702ef02a4fe67d337e09a95a78027229cb00d325d10b9,sharechat_chatgpt,persecutory,16,16,24,False,3,0.7122727036476135,162
8547fb70c0ba033c7818f0d6a724b01533a26c4120ab450ea722339fc89baac5,0647245c2cf5bae2845702ef02a4fe67d337e09a95a78027229cb00d325d10b9,sharechat_chatgpt,persecutory,17,17,24,False,3,0.7781015634536743,569
8547fb70c0ba033c7818f0d6a724b01533a26c4120ab450ea722339fc89baac5,0647245c2cf5bae2845702ef02a4fe67d337e09a95a78027229cb00d325d10b9,sharechat_chatgpt,persecutory,18,18,24,False,3,0.8262211680412292,583
8547fb70c0ba033c7818f0d6a724b01533a26c4120ab450ea722339fc89baac5,0647245c2cf5bae2845702ef02a4fe67d337e09a95a78027229cb00d325d10b9,sharechat_chatgpt,persecutory,19,19,24,False,3,0.8932147026062012,591
8547fb70c0ba033c7818f0d6a724b01533a26c4120ab450ea722339fc89baac5,0647245c2cf5bae2845702ef02a4fe67d337e09a95a78027229cb00d325d10b9,sharechat_chatgpt,persecutory,20,20,24,False,3,0.7771070003509521,145
8547fb70c0ba033c7818f0d6a724b01533a26c4120ab450ea722339fc89baac5,0647245c2cf5bae2845702ef02a4fe67d337e09a95a78027229cb00d325d10b9,sharechat_chatgpt,persecutory,21,21,24,False,3,0.5362926721572876,115
8547fb70c0ba033c7818f0d6a724b01533a26c4120ab450ea722339fc89baac5,0647245c2cf5bae2845702ef02a4fe67d337e09a95a78027229cb00d325d10b9,sharechat_chatgpt,persecutory,22,22,24,False,3,0.6338833570480347,112
8547fb70c0ba033c7818f0d6a724b01533a26c4120ab450ea722339fc89baac5,0647245c2cf5bae2845702ef02a4fe67d337e09a95a78027229cb00d325d10b9,sharechat_chatgpt,persecutory,23,23,24,True,3,0.8164545297622681,1662
434b33273caa97212b29bbf4f18ac2feaa35801ca2407c90c202d250dfa58a44,36c8ac70aa1e3d020c32266b5e2c3e292a33e8d0de90ef1d8405c39c957f7758,wildchat_full,bizarre,0,0,2,False,0,0.2065391987562179,22
434b33273caa97212b29bbf4f18ac2feaa35801ca2407c90c202d250dfa58a44,36c8ac70aa1e3d020c32266b5e2c3e292a33e8d0de90ef1d8405c39c957f7758,wildchat_full,bizarre,2,1,2,True,0,0.6301179528236389,108
6eb696693e394931e36a4caf1de652412d45afaf0d83f1c901fd02a6e55e49ff,b16658bdd6d483e5bb538b3d565d5edf521cdf8cbbf39ba455d0ecec4d5bb63c,wildchat_full,bizarre,0,0,1,True,1,0.8275622725486755,156
a352a8d582963e34f5eed90529b36d15f35439a518f958ee5a8817a5f505f5c6,b621a725d02e7990e53896b3f6e6c2187a59ad1c528ff157c884bb832845cc2e,sharechat_chatgpt,mixed,0,0,14,False,1,0.734990656375885,725
a352a8d582963e34f5eed90529b36d15f35439a518f958ee5a8817a5f505f5c6,b621a725d02e7990e53896b3f6e6c2187a59ad1c528ff157c884bb832845cc2e,sharechat_chatgpt,mixed,1,1,14,False,1,0.3279522955417633,120
a352a8d582963e34f5eed90529b36d15f35439a518f958ee5a8817a5f505f5c6,b621a725d02e7990e53896b3f6e6c2187a59ad1c528ff157c884bb832845cc2e,sharechat_chatgpt,mixed,2,2,14,False,1,0.0782858207821846,264
a352a8d582963e34f5eed90529b36d15f35439a518f958ee5a8817a5f505f5c6,b621a725d02e7990e53896b3f6e6c2187a59ad1c528ff157c884bb832845cc2e,sharechat_chatgpt,mixed,3,3,14,False,1,0.1835045963525772,245
a352a8d582963e34f5eed90529b36d15f35439a518f958ee5a8817a5f505f5c6,b621a725d02e7990e53896b3f6e6c2187a59ad1c528ff157c884bb832845cc2e,sharechat_chatgpt,mixed,4,4,14,False,1,0.5809445977210999,302
a352a8d582963e34f5eed90529b36d15f35439a518f958ee5a8817a5f505f5c6,b621a725d02e7990e53896b3f6e6c2187a59ad1c528ff157c884bb832845cc2e,sharechat_chatgpt,mixed,5,5,14,False,1,0.3638989329338074,314
a352a8d582963e34f5eed90529b36d15f35439a518f958ee5a8817a5f505f5c6,b621a725d02e7990e53896b3f6e6c2187a59ad1c528ff157c884bb832845cc2e,sharechat_chatgpt,mixed,6,6,14,False,1,0.2209194898605346,169
a352a8d582963e34f5eed90529b36d15f35439a518f958ee5a8817a5f505f5c6,b621a725d02e7990e53896b3f6e6c2187a59ad1c528ff157c884bb832845cc2e,sharechat_chatgpt,mixed,7,7,14,False,1,0.3377699553966522,108
a352a8d582963e34f5eed90529b36d15f35439a518f958ee5a8817a5f505f5c6,b621a725d02e7990e53896b3f6e6c2187a59ad1c528ff157c884bb832845cc2e,sharechat_chatgpt,mixed,8,8,14,False,1,0.2470382899045944,151
a352a8d582963e34f5eed90529b36d15f35439a518f958ee5a8817a5f505f5c6,b621a725d02e7990e53896b3f6e6c2187a59ad1c528ff157c884bb832845cc2e,sharechat_chatgpt,mixed,9,9,14,False,1,0.8920531272888184,98
a352a8d582963e34f5eed90529b36d15f35439a518f958ee5a8817a5f505f5c6,b621a725d02e7990e53896b3f6e6c2187a59ad1c528ff157c884bb832845cc2e,sharechat_chatgpt,mixed,10,10,14,False,1,0.3739286065101623,185
a352a8d582963e34f5eed90529b36d15f35439a518f958ee5a8817a5f505f5c6,b621a725d02e7990e53896b3f6e6c2187a59ad1c528ff157c884bb832845cc2e,sharechat_chatgpt,mixed,11,11,14,False,1,0.4004932343959808,327
a352a8d582963e34f5eed90529b36d15f35439a518f958ee5a8817a5f505f5c6,b621a725d02e7990e53896b3f6e6c2187a59ad1c528ff157c884bb832845cc2e,sharechat_chatgpt,mixed,12,12,14,False,1,0.7403807640075684,138
a352a8d582963e34f5eed90529b36d15f35439a518f958ee5a8817a5f505f5c6,b621a725d02e7990e53896b3f6e6c2187a59ad1c528ff157c884bb832845cc2e,sharechat_chatgpt,mixed,13,13,14,True,1,0.9332726001739502,1148
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,0,0,33,False,2,0.3668521642684936,10
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,1,1,33,False,2,0.135091558098793,187
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,2,2,33,False,2,0.6476179361343384,101
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,3,3,33,False,2,0.5550248026847839,905
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,4,4,33,False,2,0.879749059677124,949
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,5,5,33,False,2,0.5244967341423035,130
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,6,6,33,False,2,0.318743884563446,67
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,7,7,33,False,2,0.3572001457214355,302
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,8,8,33,False,2,0.6454803347587585,224
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,9,9,33,False,2,0.6033168435096741,239
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,10,10,33,False,2,0.6961688995361328,390
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,11,11,33,False,2,0.912870228290558,441
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,12,12,33,False,2,0.3775571286678314,684
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,13,13,33,False,2,0.7494520545005798,882
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,14,14,33,False,2,0.652962863445282,557
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,15,15,33,False,2,0.6421653032302856,501
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,16,16,33,False,2,0.3307889401912689,12
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,17,17,33,False,2,0.890763521194458,907
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,18,18,33,False,2,0.893048882484436,604
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,19,19,33,False,2,0.6474401950836182,194
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,20,20,33,False,2,0.6479532718658447,357
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,21,21,33,False,2,0.304766982793808,49
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,22,22,33,False,2,0.4137732088565826,104
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,23,23,33,False,2,0.6181495189666748,710
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,24,24,33,False,2,0.1767280399799347,79
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,25,25,33,False,2,0.8457395434379578,368
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,26,26,33,False,2,0.6726352572441101,106
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,27,27,33,False,2,0.6320151090621948,167
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,28,28,33,False,2,0.8639256954193115,611
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,29,29,33,False,2,0.8924301862716675,311
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,30,30,33,False,2,0.8475298285484314,578
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,31,31,33,False,2,0.6310645341873169,212
de38509b9e7a74c7f187494753632dd8542ad65e2268986e3f1c195352f909d9,e764c0e4ab322a41a7f6890d712b760da65f396c9ca7f1fb4505c63eb1449326,sharechat_chatgpt,persecutory,32,32,33,True,2,0.9433781504631042,491
70d6bc23ae895580527ba17194f95bc62f6fb29e8fe5be322cf92a85e35b872a,95460580b3914bb0d202a209253ba42ca311fd30f94f33fa7fd831902e7c097e,sharechat_chatgpt,unclear_or_no_delusional_theme,0,0,1,True,1,0.2827096283435821,5273
6408ccf854e74b4095527dcb0abe36d6884607c4ebaf3bb3d9aa66f8dbf41ebd,cb7256aa62a32ebe379b965c177e1f70786d49ea7b42f2377134a447a04f4ee4,wildchat_full,persecutory,0,0,1,True,0,0.8884525299072266,2811
fd1cee288d09b949fe013979170ed6e9b6e05e378a9078d5b7297514656d3eb4,a3285de584c88f730a9dbc2fb336c222c3fa34537806e46c96924298667e9090,sharechat_chatgpt,religious_or_spiritual,0,0,22,False,0,0.0640815421938896,5
fd1cee288d09b949fe013979170ed6e9b6e05e378a9078d5b7297514656d3eb4,a3285de584c88f730a9dbc2fb336c222c3fa34537806e46c96924298667e9090,sharechat_chatgpt,religious_or_spiritual,2,1,22,False,0,0.3002786934375763,20
fd1cee288d09b949fe013979170ed6e9b6e05e378a9078d5b7297514656d3eb4,a3285de584c88f730a9dbc2fb336c222c3fa34537806e46c96924298667e9090,sharechat_chatgpt,religious_or_spiritual,4,2,22,False,0,0.1650483906269073,3
fd1cee288d09b949fe013979170ed6e9b6e05e378a9078d5b7297514656d3eb4,a3285de584c88f730a9dbc2fb336c222c3fa34537806e46c96924298667e9090,sharechat_chatgpt,religious_or_spiritual,6,3,22,False,0,0.0765727832913398,45
fd1cee288d09b949fe013979170ed6e9b6e05e378a9078d5b7297514656d3eb4,a3285de584c88f730a9dbc2fb336c222c3fa34537806e46c96924298667e9090,sharechat_chatgpt,religious_or_spiritual,8,4,22,False,0,0.2342359572649002,80
fd1cee288d09b949fe013979170ed6e9b6e05e378a9078d5b7297514656d3eb4,a3285de584c88f730a9dbc2fb336c222c3fa34537806e46c96924298667e9090,sharechat_chatgpt,religious_or_spiritual,10,5,22,False,0,0.5063641667366028,73
fd1cee288d09b949fe013979170ed6e9b6e05e378a9078d5b7297514656d3eb4,a3285de584c88f730a9dbc2fb336c222c3fa34537806e46c96924298667e9090,sharechat_chatgpt,religious_or_spiritual,12,6,22,False,0,0.3083039224147796,33
fd1cee288d09b949fe013979170ed6e9b6e05e378a9078d5b7297514656d3eb4,a3285de584c88f730a9dbc2fb336c222c3fa34537806e46c96924298667e9090,sharechat_chatgpt,religious_or_spiritual,14,7,22,False,0,0.3251612186431885,51
fd1cee288d09b949fe013979170ed6e9b6e05e378a9078d5b7297514656d3eb4,a3285de584c88f730a9dbc2fb336c222c3fa34537806e46c96924298667e9090,sharechat_chatgpt,religious_or_spiritual,16,8,22,False,0,0.0909590721130371,51
fd1cee288d09b949fe013979170ed6e9b6e05e378a9078d5b7297514656d3eb4,a3285de584c88f730a9dbc2fb336c222c3fa34537806e46c96924298667e9090,sharechat_chatgpt,religious_or_spiritual,18,9,22,False,0,0.1325601935386657,130
fd1cee288d09b949fe013979170ed6e9b6e05e378a9078d5b7297514656d3eb4,a3285de584c88f730a9dbc2fb336c222c3fa34537806e46c96924298667e9090,sharechat_chatgpt,religious_or_spiritual,20,10,22,False,0,0.0341584123671054,31
fd1cee288d09b949fe013979170ed6e9b6e05e378a9078d5b7297514656d3eb4,a3285de584c88f730a9dbc2fb336c222c3fa34537806e46c96924298667e9090,sharechat_chatgpt,religious_or_spiritual,22,11,22,False,0,0.1204826459288597,22
fd1cee288d09b949fe013979170ed6e9b6e05e378a9078d5b7297514656d3eb4,a3285de584c88f730a9dbc2fb336c222c3fa34537806e46c96924298667e9090,sharechat_chatgpt,religious_or_spiritual,24,12,22,False,0,0.0148923806846141,18
fd1cee288d09b949fe013979170ed6e9b6e05e378a9078d5b7297514656d3eb4,a3285de584c88f730a9dbc2fb336c222c3fa34537806e46c96924298667e9090,sharechat_chatgpt,religious_or_spiritual,26,13,22,False,0,0.0173549409955739,64
fd1cee288d09b949fe013979170ed6e9b6e05e378a9078d5b7297514656d3eb4,a3285de584c88f730a9dbc2fb336c222c3fa34537806e46c96924298667e9090,sharechat_chatgpt,religious_or_spiritual,28,14,22,False,0,0.0250672753900289,58
fd1cee288d09b949fe013979170ed6e9b6e05e378a9078d5b7297514656d3eb4,a3285de584c88f730a9dbc2fb336c222c3fa34537806e46c96924298667e9090,sharechat_chatgpt,religious_or_spiritual,30,15,22,False,0,0.0350956916809082,11
fd1cee288d09b949fe013979170ed6e9b6e05e378a9078d5b7297514656d3eb4,a3285de584c88f730a9dbc2fb336c222c3fa34537806e46c96924298667e9090,sharechat_chatgpt,religious_or_spiritual,32,16,22,False,0,0.0889183208346366,28
fd1cee288d09b949fe013979170ed6e9b6e05e378a9078d5b7297514656d3eb4,a3285de584c88f730a9dbc2fb336c222c3fa34537806e46c96924298667e9090,sharechat_chatgpt,religious_or_spiritual,34,17,22,False,0,0.0537638515233993,63
fd1cee288d09b949fe013979170ed6e9b6e05e378a9078d5b7297514656d3eb4,a3285de584c88f730a9dbc2fb336c222c3fa34537806e46c96924298667e9090,sharechat_chatgpt,religious_or_spiritual,36,18,22,False,0,0.017427984625101,39
fd1cee288d09b949fe013979170ed6e9b6e05e378a9078d5b7297514656d3eb4,a3285de584c88f730a9dbc2fb336c222c3fa34537806e46c96924298667e9090,sharechat_chatgpt,religious_or_spiritual,38,19,22,False,0,0.1515634804964065,20
fd1cee288d09b949fe013979170ed6e9b6e05e378a9078d5b7297514656d3eb4,a3285de584c88f730a9dbc2fb336c222c3fa34537806e46c96924298667e9090,sharechat_chatgpt,religious_or_spiritual,40,20,22,False,0,0.0386104248464107,68
fd1cee288d09b949fe013979170ed6e9b6e05e378a9078d5b7297514656d3eb4,a3285de584c88f730a9dbc2fb336c222c3fa34537806e46c96924298667e9090,sharechat_chatgpt,religious_or_spiritual,42,21,22,True,0,0.6267301440238953,563
