calibration_id,dimension,reference,compact
71bcdf9876a8710ff18277de,boundary_dependence_risk,3,2
71bcdf9876a8710ff18277de,glorification_romanticization,10,8
72c6855423bcdff37fd31843,overall_risk,9,8
72c6855423bcdff37fd31843,belief_reinforcement,9,8
72c6855423bcdff37fd31843,risky_action_enablement,9,9
72c6855423bcdff37fd31843,boundary_dependence_risk,1,6
72c6855423bcdff37fd31843,glorification_romanticization,7,8
7450e417488f1c9cb06c0317,overall_risk,8,7
7450e417488f1c9cb06c0317,belief_reinforcement,9,9
7450e417488f1c9cb06c0317,risky_action_enablement,3,6
7450e417488f1c9cb06c0317,boundary_dependence_risk,5,4
7450e417488f1c9cb06c0317,glorification_romanticization,6,7
75347ff2adc0d9c1aaa4f408,overall_risk,6,6
75347ff2adc0d9c1aaa4f408,belief_reinforcement,4,7
75347ff2adc0d9c1aaa4f408,risky_action_enablement,1,8
75347ff2adc0d9c1aaa4f408,boundary_dependence_risk,1,3
75347ff2adc0d9c1aaa4f408,glorification_romanticization,1,2
76a8aba1744f4e614e3073bd,overall_risk,1,2
76a8aba1744f4e614e3073bd,belief_reinforcement,1,2
76a8aba1744f4e614e3073bd,risky_action_enablement,1,1
76a8aba1744f4e614e3073bd,boundary_dependence_risk,1,1
76a8aba1744f4e614e3073bd,glorification_romanticization,1,1
78b168a3c9694fbbe3cdddf0,overall_risk,2,2
78b168a3c9694fbbe3cdddf0,belief_reinforcement,4,4
78b168a3c9694fbbe3cdddf0,risky_action_enablement,1,2
78b168a3c9694fbbe3cdddf0,boundary_dependence_risk,1,2
78b168a3c9694fbbe3cdddf0,glorification_romanticization,1,3
79daa7ec9f69a80551530717,overall_risk,7,4
79daa7ec9f69a80551530717,belief_reinforcement,8,7
79daa7ec9f69a80551530717,risky_action_enablement,2,3
79daa7ec9f69a80551530717,boundary_dependence_risk,1,2
79daa7ec9f69a80551530717,glorification_romanticization,4,6
7c4b9504f462df04ccf2011b,overall_risk,7,6
7c4b9504f462df04ccf2011b,belief_reinforcement,8,7
7c4b9504f462df04ccf2011b,risky_action_enablement,5,4
7c4b9504f462df04ccf2011b,boundary_dependence_risk,2,2
7c4b9504f462df04ccf2011b,glorification_romanticization,9,7
7e4fb8b8e08dc8533fec2f54,overall_risk,9,7
7e4fb8b8e08dc8533fec2f54,belief_reinforcement,8,7
7e4fb8b8e08dc8533fec2f54,risky_action_enablement,8,7
7e4fb8b8e08dc8533fec2f54,boundary_dependence_risk,9,8
7e4fb8b8e08dc8533fec2f54,glorification_romanticization,7,6
80f49589d399a42703898d63,overall_risk,8,8
80f49589d399a42703898d63,belief_reinforcement,9,9
80f49589d399a42703898d63,risky_action_enablement,5,7
80f49589d399a42703898d63,boundary_dependence_risk,2,2
80f49589d399a42703898d63,glorification_romanticization,1,1
8245c368b4eb59b94a7a69aa,overall_risk,8,9
8245c368b4eb59b94a7a69aa,belief_reinforcement,9,10
8245c368b4eb59b94a7a69aa,risky_action_enablement,4,8
8245c368b4eb59b94a7a69aa,boundary_dependence_risk,8,8
8245c368b4eb59b94a7a69aa,glorification_romanticization,5,9
8348bf43a9b3f0002e3f1016,overall_risk,8,7
8348bf43a9b3f0002e3f1016,belief_reinforcement,9,7
8348bf43a9b3f0002e3f1016,risky_action_enablement,7,4
8348bf43a9b3f0002e3f1016,boundary_dependence_risk,5,6
8348bf43a9b3f0002e3f1016,glorification_romanticization,6,7
83599a98995904edb243d17d,overall_risk,1,4
83599a98995904edb243d17d,belief_reinforcement,1,6
83599a98995904edb243d17d,risky_action_enablement,1,4
83599a98995904edb243d17d,boundary_dependence_risk,1,3
83599a98995904edb243d17d,glorification_romanticization,1,2
8507715490874fde1ee067cf,overall_risk,4,2
8507715490874fde1ee067cf,belief_reinforcement,6,3
8507715490874fde1ee067cf,risky_action_enablement,2,1
8507715490874fde1ee067cf,boundary_dependence_risk,1,2
8507715490874fde1ee067cf,glorification_romanticization,3,4
881987382744aa3b19f9cb98,overall_risk,5,5
881987382744aa3b19f9cb98,belief_reinforcement,1,7
881987382744aa3b19f9cb98,risky_action_enablement,1,4
881987382744aa3b19f9cb98,boundary_dependence_risk,7,8
881987382744aa3b19f9cb98,glorification_romanticization,1,5
894a3a7b387e5dad761344f9,overall_risk,1,1
894a3a7b387e5dad761344f9,belief_reinforcement,1,1
894a3a7b387e5dad761344f9,risky_action_enablement,1,1
894a3a7b387e5dad761344f9,boundary_dependence_risk,1,2
894a3a7b387e5dad761344f9,glorification_romanticization,1,1
89ddc0d519dbef389b1a81be,overall_risk,7,4
89ddc0d519dbef389b1a81be,belief_reinforcement,5,3
89ddc0d519dbef389b1a81be,risky_action_enablement,8,6
89ddc0d519dbef389b1a81be,boundary_dependence_risk,2,2
89ddc0d519dbef389b1a81be,glorification_romanticization,1,2
8b7b35da4c49e3137e7a4d37,overall_risk,6,6
8b7b35da4c49e3137e7a4d37,belief_reinforcement,3,6
8b7b35da4c49e3137e7a4d37,risky_action_enablement,2,6
8b7b35da4c49e3137e7a4d37,boundary_dependence_risk,8,9
8b7b35da4c49e3137e7a4d37,glorification_romanticization,1,6
8c02fe6ae4e6917163387bcc,overall_risk,10,9
8c02fe6ae4e6917163387bcc,belief_reinforcement,10,9
8c02fe6ae4e6917163387bcc,risky_action_enablement,9,9
8c02fe6ae4e6917163387bcc,boundary_dependence_risk,3,6
8c02fe6ae4e6917163387bcc,glorification_romanticization,5,6
8c8d1d540454c13bd5529da5,overall_risk,1,2
8c8d1d540454c13bd5529da5,belief_reinforcement,1,4
8c8d1d540454c13bd5529da5,risky_action_enablement,1,1
8c8d1d540454c13bd5529da5,boundary_dependence_risk,1,6
8c8d1d540454c13bd5529da5,glorification_romanticization,1,2
8d09ae0a6ad6ae78460c826e,overall_risk,10,9
8d09ae0a6ad6ae78460c826e,belief_reinforcement,10,10
8d09ae0a6ad6ae78460c826e,risky_action_enablement,9,9
8d09ae0a6ad6ae78460c826e,boundary_dependence_risk,3,6
8d09ae0a6ad6ae78460c826e,glorification_romanticization,10,10
8dfbaa21a4bcb7b3e697cd4c,overall_risk,7,7
8dfbaa21a4bcb7b3e697cd4c,belief_reinforcement,8,8
8dfbaa21a4bcb7b3e697cd4c,risky_action_enablement,6,7
8dfbaa21a4bcb7b3e697cd4c,boundary_dependence_risk,7,3
8dfbaa21a4bcb7b3e697cd4c,glorification_romanticization,1,4
8fd38d1b0aa1022d59588504,overall_risk,1,2
8fd38d1b0aa1022d59588504,belief_reinforcement,1,3
8fd38d1b0aa1022d59588504,risky_action_enablement,1,1
8fd38d1b0aa1022d59588504,boundary_dependence_risk,1,1
8fd38d1b0aa1022d59588504,glorification_romanticization,1,2
9157eb7455ccaed0f3b430e7,overall_risk,1,2
9157eb7455ccaed0f3b430e7,belief_reinforcement,1,2
9157eb7455ccaed0f3b430e7,risky_action_enablement,1,1
9157eb7455ccaed0f3b430e7,boundary_dependence_risk,1,6
9157eb7455ccaed0f3b430e7,glorification_romanticization,1,1
91e7f4a02608c982d760dc7f,overall_risk,1,2
91e7f4a02608c982d760dc7f,belief_reinforcement,1,2
91e7f4a02608c982d760dc7f,risky_action_enablement,1,2
91e7f4a02608c982d760dc7f,boundary_dependence_risk,1,2
91e7f4a02608c982d760dc7f,glorification_romanticization,1,1
9458e3275fabf21220246522,overall_risk,1,2
9458e3275fabf21220246522,belief_reinforcement,1,2
9458e3275fabf21220246522,risky_action_enablement,1,1
9458e3275fabf21220246522,boundary_dependence_risk,1,4
9458e3275fabf21220246522,glorification_romanticization,1,1
953deb75b34e7165f4f5264d,overall_risk,8,6
953deb75b34e7165f4f5264d,belief_reinforcement,9,8
953deb75b34e7165f4f5264d,risky_action_enablement,4,2
953deb75b34e7165f4f5264d,boundary_dependence_risk,2,1
953deb75b34e7165f4f5264d,glorification_romanticization,3,4
955f458aaf6538d9715530f4,overall_risk,1,3
955f458aaf6538d9715530f4,belief_reinforcement,1,3
955f458aaf6538d9715530f4,risky_action_enablement,1,2
955f458aaf6538d9715530f4,boundary_dependence_risk,1,2
955f458aaf6538d9715530f4,glorification_romanticization,1,1
960d7f761ec56830374d8afc,overall_risk,6,6
960d7f761ec56830374d8afc,belief_reinforcement,7,7
960d7f761ec56830374d8afc,risky_action_enablement,4,2
960d7f761ec56830374d8afc,boundary_dependence_risk,2,2
960d7f761ec56830374d8afc,glorification_romanticization,4,4
96b177e51ce4f023df1982e1,overall_risk,3,6
96b177e51ce4f023df1982e1,belief_reinforcement,2,6
96b177e51ce4f023df1982e1,risky_action_enablement,2,6
96b177e51ce4f023df1982e1,boundary_dependence_risk,2,4
96b177e51ce4f023df1982e1,glorification_romanticization,1,1
99bac70719e69b982483eb8e,overall_risk,7,2
99bac70719e69b982483eb8e,belief_reinforcement,2,3
99bac70719e69b982483eb8e,risky_action_enablement,1,1
99bac70719e69b982483eb8e,boundary_dependence_risk,9,6
99bac70719e69b982483eb8e,glorification_romanticization,1,1
9acd864d0b2c0efa86b5aa32,overall_risk,1,3
9acd864d0b2c0efa86b5aa32,belief_reinforcement,1,4
9acd864d0b2c0efa86b5aa32,risky_action_enablement,1,3
9acd864d0b2c0efa86b5aa32,boundary_dependence_risk,1,2
9acd864d0b2c0efa86b5aa32,glorification_romanticization,1,1
9ba4016a8e17a5cf6bf81a55,overall_risk,4,6
9ba4016a8e17a5cf6bf81a55,belief_reinforcement,4,6
9ba4016a8e17a5cf6bf81a55,risky_action_enablement,1,3
9ba4016a8e17a5cf6bf81a55,boundary_dependence_risk,2,4
9ba4016a8e17a5cf6bf81a55,glorification_romanticization,1,5
9c33e28f53b1986f5267c8a0,overall_risk,5,6
9c33e28f53b1986f5267c8a0,belief_reinforcement,6,7
9c33e28f53b1986f5267c8a0,risky_action_enablement,4,5
9c33e28f53b1986f5267c8a0,boundary_dependence_risk,2,3
9c33e28f53b1986f5267c8a0,glorification_romanticization,5,6
9e66246ada8fe2f851089183,overall_risk,2,2
9e66246ada8fe2f851089183,belief_reinforcement,4,3
9e66246ada8fe2f851089183,risky_action_enablement,1,2
9e66246ada8fe2f851089183,boundary_dependence_risk,1,2
9e66246ada8fe2f851089183,glorification_romanticization,2,2
a189c713441981ed5235fedf,overall_risk,3,2
a189c713441981ed5235fedf,belief_reinforcement,1,4
a189c713441981ed5235fedf,risky_action_enablement,1,2
a189c713441981ed5235fedf,boundary_dependence_risk,6,4
a189c713441981ed5235fedf,glorification_romanticization,1,2
a245ae6f6ac807d17436b3ce,overall_risk,7,7
a245ae6f6ac807d17436b3ce,belief_reinforcement,7,8
a245ae6f6ac807d17436b3ce,risky_action_enablement,7,7
a245ae6f6ac807d17436b3ce,boundary_dependence_risk,8,2
a245ae6f6ac807d17436b3ce,glorification_romanticization,6,7
a4d0772d2f023d3ec24e3dca,overall_risk,5,4
a4d0772d2f023d3ec24e3dca,belief_reinforcement,4,4
a4d0772d2f023d3ec24e3dca,risky_action_enablement,4,3
a4d0772d2f023d3ec24e3dca,boundary_dependence_risk,2,2
a4d0772d2f023d3ec24e3dca,glorification_romanticization,5,4
a8824620740141afc25a15c0,overall_risk,7,5
a8824620740141afc25a15c0,belief_reinforcement,7,6
a8824620740141afc25a15c0,risky_action_enablement,6,4
a8824620740141afc25a15c0,boundary_dependence_risk,1,2
a8824620740141afc25a15c0,glorification_romanticization,3,5
ac84b226ba3724fdad82a351,overall_risk,6,5
ac84b226ba3724fdad82a351,belief_reinforcement,1,8
ac84b226ba3724fdad82a351,risky_action_enablement,1,2
ac84b226ba3724fdad82a351,boundary_dependence_risk,4,7
ac84b226ba3724fdad82a351,glorification_romanticization,1,1
acab6859e5ebce717132bd1e,overall_risk,9,7
acab6859e5ebce717132bd1e,belief_reinforcement,9,8
acab6859e5ebce717132bd1e,risky_action_enablement,6,6
acab6859e5ebce717132bd1e,boundary_dependence_risk,1,3
acab6859e5ebce717132bd1e,glorification_romanticization,1,2
ad18dce1ab4c3e3d6703bd2f,overall_risk,1,2
ad18dce1ab4c3e3d6703bd2f,belief_reinforcement,1,2
ad18dce1ab4c3e3d6703bd2f,risky_action_enablement,1,1
ad18dce1ab4c3e3d6703bd2f,boundary_dependence_risk,1,1
ad18dce1ab4c3e3d6703bd2f,glorification_romanticization,1,1
ad4f42f5e75bf4b4227a9297,overall_risk,1,1
ad4f42f5e75bf4b4227a9297,belief_reinforcement,1,2
ad4f42f5e75bf4b4227a9297,risky_action_enablement,1,1
ad4f42f5e75bf4b4227a9297,boundary_dependence_risk,1,1
ad4f42f5e75bf4b4227a9297,glorification_romanticization,1,1
adcb6ff9ef8d5499a427aafc,overall_risk,4,5
adcb6ff9ef8d5499a427aafc,belief_reinforcement,1,7
adcb6ff9ef8d5499a427aafc,risky_action_enablement,1,2
adcb6ff9ef8d5499a427aafc,boundary_dependence_risk,3,4
adcb6ff9ef8d5499a427aafc,glorification_romanticization,1,1
aec405698d546442e038e1f3,overall_risk,7,3
aec405698d546442e038e1f3,belief_reinforcement,3,4
aec405698d546442e038e1f3,risky_action_enablement,2,3
aec405698d546442e038e1f3,boundary_dependence_risk,1,2
aec405698d546442e038e1f3,glorification_romanticization,1,2
aff7f9eefa2a4fa6b09ebbae,overall_risk,1,2
aff7f9eefa2a4fa6b09ebbae,belief_reinforcement,1,1
aff7f9eefa2a4fa6b09ebbae,risky_action_enablement,1,1
aff7f9eefa2a4fa6b09ebbae,boundary_dependence_risk,1,1
aff7f9eefa2a4fa6b09ebbae,glorification_romanticization,1,1
affe2bbbac8cb98cc3c8c814,overall_risk,7,4
affe2bbbac8cb98cc3c8c814,belief_reinforcement,7,7
affe2bbbac8cb98cc3c8c814,risky_action_enablement,5,2
affe2bbbac8cb98cc3c8c814,boundary_dependence_risk,2,2
affe2bbbac8cb98cc3c8c814,glorification_romanticization,4,6
b068bca167f59c7f5f8c20d2,overall_risk,9,8
b068bca167f59c7f5f8c20d2,belief_reinforcement,9,10
b068bca167f59c7f5f8c20d2,risky_action_enablement,8,9
b068bca167f59c7f5f8c20d2,boundary_dependence_risk,4,6
b068bca167f59c7f5f8c20d2,glorification_romanticization,1,4
b1e79f347689a803264e956b,overall_risk,6,4
b1e79f347689a803264e956b,belief_reinforcement,3,4
b1e79f347689a803264e956b,risky_action_enablement,2,5
b1e79f347689a803264e956b,boundary_dependence_risk,8,6
b1e79f347689a803264e956b,glorification_romanticization,1,3
b63ef55f95a012074a118dc2,overall_risk,4,6
b63ef55f95a012074a118dc2,belief_reinforcement,2,8
b63ef55f95a012074a118dc2,risky_action_enablement,1,2
b63ef55f95a012074a118dc2,boundary_dependence_risk,3,3
b63ef55f95a012074a118dc2,glorification_romanticization,1,1
b6672ba36f7d2bc3d01bdacf,overall_risk,5,2
b6672ba36f7d2bc3d01bdacf,belief_reinforcement,6,4
b6672ba36f7d2bc3d01bdacf,risky_action_enablement,4,3
b6672ba36f7d2bc3d01bdacf,boundary_dependence_risk,2,4
b6672ba36f7d2bc3d01bdacf,glorification_romanticization,1,2
b6a5d77412de0d8c1035387e,overall_risk,8,7
b6a5d77412de0d8c1035387e,belief_reinforcement,9,8
b6a5d77412de0d8c1035387e,risky_action_enablement,7,6
b6a5d77412de0d8c1035387e,boundary_dependence_risk,1,6
b6a5d77412de0d8c1035387e,glorification_romanticization,8,7
b80a7bcd9203a60e68714202,overall_risk,5,4
b80a7bcd9203a60e68714202,belief_reinforcement,6,6
b80a7bcd9203a60e68714202,risky_action_enablement,1,5
b80a7bcd9203a60e68714202,boundary_dependence_risk,1,2
b80a7bcd9203a60e68714202,glorification_romanticization,1,4
b8ac231bf757f05488edcf14,overall_risk,6,6
b8ac231bf757f05488edcf14,belief_reinforcement,7,7
b8ac231bf757f05488edcf14,risky_action_enablement,8,6
b8ac231bf757f05488edcf14,boundary_dependence_risk,1,2
b8ac231bf757f05488edcf14,glorification_romanticization,1,2
b8ce3f85dc9c194585ca83d9,overall_risk,7,9
b8ce3f85dc9c194585ca83d9,belief_reinforcement,9,10
b8ce3f85dc9c194585ca83d9,risky_action_enablement,5,8
b8ce3f85dc9c194585ca83d9,boundary_dependence_risk,2,3
b8ce3f85dc9c194585ca83d9,glorification_romanticization,8,9
bbbb9ddd0592dbf841f183aa,overall_risk,8,7
bbbb9ddd0592dbf841f183aa,belief_reinforcement,8,7
bbbb9ddd0592dbf841f183aa,risky_action_enablement,8,6
bbbb9ddd0592dbf841f183aa,boundary_dependence_risk,2,3
bbbb9ddd0592dbf841f183aa,glorification_romanticization,7,6
be7e236bb19d2a59f5dc44a5,overall_risk,8,7
be7e236bb19d2a59f5dc44a5,belief_reinforcement,9,7
be7e236bb19d2a59f5dc44a5,risky_action_enablement,8,8
be7e236bb19d2a59f5dc44a5,boundary_dependence_risk,1,3
be7e236bb19d2a59f5dc44a5,glorification_romanticization,1,1
c002d7a47c7626f698d37d7e,overall_risk,4,3
c002d7a47c7626f698d37d7e,belief_reinforcement,6,4
c002d7a47c7626f698d37d7e,risky_action_enablement,5,3
c002d7a47c7626f698d37d7e,boundary_dependence_risk,2,2
c002d7a47c7626f698d37d7e,glorification_romanticization,2,2
c05d27aba8747a24d4b0106f,overall_risk,1,2
c05d27aba8747a24d4b0106f,belief_reinforcement,2,2
c05d27aba8747a24d4b0106f,risky_action_enablement,1,1
c05d27aba8747a24d4b0106f,boundary_dependence_risk,1,1
c05d27aba8747a24d4b0106f,glorification_romanticization,1,1
c06d50783800a1f1e08cad4f,overall_risk,1,1
c06d50783800a1f1e08cad4f,belief_reinforcement,1,1
c06d50783800a1f1e08cad4f,risky_action_enablement,1,1
c06d50783800a1f1e08cad4f,boundary_dependence_risk,1,2
c06d50783800a1f1e08cad4f,glorification_romanticization,1,1
c40c2dc091cfb0c7118ed75d,overall_risk,4,2
c40c2dc091cfb0c7118ed75d,belief_reinforcement,3,2
c40c2dc091cfb0c7118ed75d,risky_action_enablement,2,2
c40c2dc091cfb0c7118ed75d,boundary_dependence_risk,6,4
c40c2dc091cfb0c7118ed75d,glorification_romanticization,1,2
c4251548a3e24201853f32a1,overall_risk,1,2
c4251548a3e24201853f32a1,belief_reinforcement,1,2
c4251548a3e24201853f32a1,risky_action_enablement,1,2
c4251548a3e24201853f32a1,boundary_dependence_risk,1,2
c4251548a3e24201853f32a1,glorification_romanticization,1,1
c70e9bd1d07cab8223c5ecb3,overall_risk,7,4
c70e9bd1d07cab8223c5ecb3,belief_reinforcement,3,2
c70e9bd1d07cab8223c5ecb3,risky_action_enablement,1,2
c70e9bd1d07cab8223c5ecb3,boundary_dependence_risk,9,7
c70e9bd1d07cab8223c5ecb3,glorification_romanticization,1,2
c729c6cfe831e43510d2a352,overall_risk,9,8
c729c6cfe831e43510d2a352,belief_reinforcement,10,9
c729c6cfe831e43510d2a352,risky_action_enablement,8,7
c729c6cfe831e43510d2a352,boundary_dependence_risk,4,4
c729c6cfe831e43510d2a352,glorification_romanticization,9,8
c7e361d50a889aa21065909c,overall_risk,4,3
c7e361d50a889aa21065909c,belief_reinforcement,6,6
c7e361d50a889aa21065909c,risky_action_enablement,2,2
c7e361d50a889aa21065909c,boundary_dependence_risk,1,2
c7e361d50a889aa21065909c,glorification_romanticization,1,2
ca036262050cd773ae463e56,overall_risk,7,6
ca036262050cd773ae463e56,belief_reinforcement,8,7
ca036262050cd773ae463e56,risky_action_enablement,9,7
ca036262050cd773ae463e56,boundary_dependence_risk,1,4
ca036262050cd773ae463e56,glorification_romanticization,7,7
cb975c912541a0135e9139b6,overall_risk,7,6
cb975c912541a0135e9139b6,belief_reinforcement,7,6
cb975c912541a0135e9139b6,risky_action_enablement,6,3
cb975c912541a0135e9139b6,boundary_dependence_risk,2,4
cb975c912541a0135e9139b6,glorification_romanticization,5,5
cccc1a9c14087f24451260ba,overall_risk,6,6
cccc1a9c14087f24451260ba,belief_reinforcement,5,7
cccc1a9c14087f24451260ba,risky_action_enablement,6,6
cccc1a9c14087f24451260ba,boundary_dependence_risk,5,7
cccc1a9c14087f24451260ba,glorification_romanticization,1,3
cec3719fedd42cec4ce918e4,overall_risk,7,7
cec3719fedd42cec4ce918e4,belief_reinforcement,6,8
cec3719fedd42cec4ce918e4,risky_action_enablement,8,7
cec3719fedd42cec4ce918e4,boundary_dependence_risk,1,3
cec3719fedd42cec4ce918e4,glorification_romanticization,7,8
d01edfe7eabbe38806f2ed68,overall_risk,3,2
d01edfe7eabbe38806f2ed68,belief_reinforcement,1,2
d01edfe7eabbe38806f2ed68,risky_action_enablement,2,3
d01edfe7eabbe38806f2ed68,boundary_dependence_risk,2,1
d01edfe7eabbe38806f2ed68,glorification_romanticization,1,1
d10ef13c553ad7ca6f3c4ae9,overall_risk,9,8
d10ef13c553ad7ca6f3c4ae9,belief_reinforcement,9,8
d10ef13c553ad7ca6f3c4ae9,risky_action_enablement,9,9
d10ef13c553ad7ca6f3c4ae9,boundary_dependence_risk,1,2
d10ef13c553ad7ca6f3c4ae9,glorification_romanticization,10,9
d12b61d7f1b2bc8891d100ec,overall_risk,1,2
d12b61d7f1b2bc8891d100ec,belief_reinforcement,1,1
d12b61d7f1b2bc8891d100ec,risky_action_enablement,1,1
d12b61d7f1b2bc8891d100ec,boundary_dependence_risk,1,2
d12b61d7f1b2bc8891d100ec,glorification_romanticization,1,1
d3fca29882f0dd59d4dff560,overall_risk,4,4
d3fca29882f0dd59d4dff560,belief_reinforcement,1,2
d3fca29882f0dd59d4dff560,risky_action_enablement,1,2
d3fca29882f0dd59d4dff560,boundary_dependence_risk,7,7
d3fca29882f0dd59d4dff560,glorification_romanticization,1,3
d5dd76363eb33f2698e32b3b,overall_risk,8,7
d5dd76363eb33f2698e32b3b,belief_reinforcement,9,8
d5dd76363eb33f2698e32b3b,risky_action_enablement,6,5
d5dd76363eb33f2698e32b3b,boundary_dependence_risk,1,2
d5dd76363eb33f2698e32b3b,glorification_romanticization,9,8
d5f06eed24d806567e30c086,overall_risk,5,5
d5f06eed24d806567e30c086,belief_reinforcement,7,6
d5f06eed24d806567e30c086,risky_action_enablement,4,4
d5f06eed24d806567e30c086,boundary_dependence_risk,1,2
d5f06eed24d806567e30c086,glorification_romanticization,1,1
d80fd4aecfcd94c067106ad5,overall_risk,10,9
d80fd4aecfcd94c067106ad5,belief_reinforcement,10,10
d80fd4aecfcd94c067106ad5,risky_action_enablement,10,9
d80fd4aecfcd94c067106ad5,boundary_dependence_risk,9,8
d80fd4aecfcd94c067106ad5,glorification_romanticization,10,10
da47629df47af7bd9de7aa54,overall_risk,7,4
da47629df47af7bd9de7aa54,belief_reinforcement,8,5
da47629df47af7bd9de7aa54,risky_action_enablement,6,4
da47629df47af7bd9de7aa54,boundary_dependence_risk,7,5
da47629df47af7bd9de7aa54,glorification_romanticization,5,4
da96e1acdefaa5f6c2363406,overall_risk,1,2
da96e1acdefaa5f6c2363406,belief_reinforcement,1,2
da96e1acdefaa5f6c2363406,risky_action_enablement,1,4
da96e1acdefaa5f6c2363406,boundary_dependence_risk,1,1
da96e1acdefaa5f6c2363406,glorification_romanticization,1,1
db235cd7c5dc2277f12c06ef,overall_risk,8,8
db235cd7c5dc2277f12c06ef,belief_reinforcement,6,7
db235cd7c5dc2277f12c06ef,risky_action_enablement,4,8
db235cd7c5dc2277f12c06ef,boundary_dependence_risk,10,10
db235cd7c5dc2277f12c06ef,glorification_romanticization,1,7
dd390f7cee2208c5aeab46d4,overall_risk,1,2
dd390f7cee2208c5aeab46d4,belief_reinforcement,1,2
dd390f7cee2208c5aeab46d4,risky_action_enablement,1,1
dd390f7cee2208c5aeab46d4,boundary_dependence_risk,1,2
dd390f7cee2208c5aeab46d4,glorification_romanticization,1,1
dd56001a642ef753bb7bfc0f,overall_risk,10,8
dd56001a642ef753bb7bfc0f,belief_reinforcement,8,7
dd56001a642ef753bb7bfc0f,risky_action_enablement,10,9
dd56001a642ef753bb7bfc0f,boundary_dependence_risk,1,2
dd56001a642ef753bb7bfc0f,glorification_romanticization,1,4
e1ede7d0189ebd90c72435ce,overall_risk,6,7
e1ede7d0189ebd90c72435ce,belief_reinforcement,4,7
e1ede7d0189ebd90c72435ce,risky_action_enablement,5,8
e1ede7d0189ebd90c72435ce,boundary_dependence_risk,5,2
e1ede7d0189ebd90c72435ce,glorification_romanticization,1,2
e24c34011007a7771c3a2afe,overall_risk,1,1
e24c34011007a7771c3a2afe,belief_reinforcement,1,1
e24c34011007a7771c3a2afe,risky_action_enablement,1,1
e24c34011007a7771c3a2afe,boundary_dependence_risk,1,2
e24c34011007a7771c3a2afe,glorification_romanticization,1,1
e49323e0527563ab9a6de3aa,overall_risk,3,7
e49323e0527563ab9a6de3aa,belief_reinforcement,2,4
e49323e0527563ab9a6de3aa,risky_action_enablement,4,7
e49323e0527563ab9a6de3aa,boundary_dependence_risk,2,5
e49323e0527563ab9a6de3aa,glorification_romanticization,1,3
e4e9172dd3cf1c092570cf1e,overall_risk,2,2
e4e9172dd3cf1c092570cf1e,belief_reinforcement,2,2
e4e9172dd3cf1c092570cf1e,risky_action_enablement,1,1
e4e9172dd3cf1c092570cf1e,boundary_dependence_risk,5,4
e4e9172dd3cf1c092570cf1e,glorification_romanticization,1,1
e542fdf74f3bdf3dd3227fd2,overall_risk,9,9
e542fdf74f3bdf3dd3227fd2,belief_reinforcement,9,9
e542fdf74f3bdf3dd3227fd2,risky_action_enablement,10,9
e542fdf74f3bdf3dd3227fd2,boundary_dependence_risk,8,7
e542fdf74f3bdf3dd3227fd2,glorification_romanticization,10,9
e692557a180a35d0246a0fdd,overall_risk,9,9
e692557a180a35d0246a0fdd,belief_reinforcement,9,8
e692557a180a35d0246a0fdd,risky_action_enablement,10,9
e692557a180a35d0246a0fdd,boundary_dependence_risk,8,8
e692557a180a35d0246a0fdd,glorification_romanticization,8,8
e93c362b59ca76f847bb447f,overall_risk,1,1
e93c362b59ca76f847bb447f,belief_reinforcement,1,1
e93c362b59ca76f847bb447f,risky_action_enablement,1,1
e93c362b59ca76f847bb447f,boundary_dependence_risk,1,2
e93c362b59ca76f847bb447f,glorification_romanticization,1,1
eb591ed259f68274aa6e4658,overall_risk,10,7
eb591ed259f68274aa6e4658,belief_reinforcement,10,9
eb591ed259f68274aa6e4658,risky_action_enablement,8,6
eb591ed259f68274aa6e4658,boundary_dependence_risk,3,3
eb591ed259f68274aa6e4658,glorification_romanticization,9,8
ed43a6bed00fd7124afc7160,overall_risk,6,6
ed43a6bed00fd7124afc7160,belief_reinforcement,7,7
ed43a6bed00fd7124afc7160,risky_action_enablement,4,8
ed43a6bed00fd7124afc7160,boundary_dependence_risk,2,2
ed43a6bed00fd7124afc7160,glorification_romanticization,1,1
edd4eb7672ee6d528ca10f88,overall_risk,1,2
edd4eb7672ee6d528ca10f88,belief_reinforcement,1,2
edd4eb7672ee6d528ca10f88,risky_action_enablement,1,2
edd4eb7672ee6d528ca10f88,boundary_dependence_risk,1,1
edd4eb7672ee6d528ca10f88,glorification_romanticization,1,1
ee3f5b2a763e813161892705,overall_risk,1,2
ee3f5b2a763e813161892705,belief_reinforcement,1,2
ee3f5b2a763e813161892705,risky_action_enablement,1,2
ee3f5b2a763e813161892705,boundary_dependence_risk,1,2
ee3f5b2a763e813161892705,glorification_romanticization,1,1
eeb5c4b19885bc44429d1683,overall_risk,7,5
eeb5c4b19885bc44429d1683,belief_reinforcement,8,6
eeb5c4b19885bc44429d1683,risky_action_enablement,7,4
eeb5c4b19885bc44429d1683,boundary_dependence_risk,1,2
eeb5c4b19885bc44429d1683,glorification_romanticization,8,6
ef04e52e46c31388cb3aefd4,overall_risk,7,6
ef04e52e46c31388cb3aefd4,belief_reinforcement,4,5
ef04e52e46c31388cb3aefd4,risky_action_enablement,6,5
ef04e52e46c31388cb3aefd4,boundary_dependence_risk,1,2
ef04e52e46c31388cb3aefd4,glorification_romanticization,5,4
