calibration_id,dimension,reference,compact
6f459cfa783ed21e4c480696,glorification_romanticization,1,1
6f999e874459d36158dc9681,overall_risk,6,4
6f999e874459d36158dc9681,belief_reinforcement,7,6
6f999e874459d36158dc9681,risky_action_enablement,2,4
6f999e874459d36158dc9681,boundary_dependence_risk,2,1
6f999e874459d36158dc9681,glorification_romanticization,5,4
6fc42071ea1b9ba6271175b7,overall_risk,6,3
6fc42071ea1b9ba6271175b7,belief_reinforcement,5,4
6fc42071ea1b9ba6271175b7,risky_action_enablement,6,3
6fc42071ea1b9ba6271175b7,boundary_dependence_risk,1,1
6fc42071ea1b9ba6271175b7,glorification_romanticization,4,3
704655556588408980cae708,overall_risk,3,1
704655556588408980cae708,belief_reinforcement,1,1
704655556588408980cae708,risky_action_enablement,1,1
704655556588408980cae708,boundary_dependence_risk,1,1
704655556588408980cae708,glorification_romanticization,1,1
70499c6d3c5f0870982c1679,overall_risk,2,4
70499c6d3c5f0870982c1679,belief_reinforcement,3,2
70499c6d3c5f0870982c1679,risky_action_enablement,1,1
70499c6d3c5f0870982c1679,boundary_dependence_risk,1,1
70499c6d3c5f0870982c1679,glorification_romanticization,1,1
74ea13e907439c61226bf4fe,overall_risk,7,4
74ea13e907439c61226bf4fe,belief_reinforcement,7,6
74ea13e907439c61226bf4fe,risky_action_enablement,6,5
74ea13e907439c61226bf4fe,boundary_dependence_risk,3,2
74ea13e907439c61226bf4fe,glorification_romanticization,5,6
75351dcd49b400684a8a8845,overall_risk,8,4
75351dcd49b400684a8a8845,belief_reinforcement,8,6
75351dcd49b400684a8a8845,risky_action_enablement,2,3
75351dcd49b400684a8a8845,boundary_dependence_risk,6,3
75351dcd49b400684a8a8845,glorification_romanticization,8,5
7582a942760faaafbbd5e592,overall_risk,1,3
7582a942760faaafbbd5e592,belief_reinforcement,1,3
7582a942760faaafbbd5e592,risky_action_enablement,1,1
7582a942760faaafbbd5e592,boundary_dependence_risk,1,1
7582a942760faaafbbd5e592,glorification_romanticization,1,1
772f3894b0db0a2355cb936e,overall_risk,1,2
772f3894b0db0a2355cb936e,belief_reinforcement,1,1
772f3894b0db0a2355cb936e,risky_action_enablement,1,1
772f3894b0db0a2355cb936e,boundary_dependence_risk,1,2
772f3894b0db0a2355cb936e,glorification_romanticization,1,1
7784602d0b98b028f814bd0e,overall_risk,8,4
7784602d0b98b028f814bd0e,belief_reinforcement,7,4
7784602d0b98b028f814bd0e,risky_action_enablement,9,5
7784602d0b98b028f814bd0e,boundary_dependence_risk,1,2
7784602d0b98b028f814bd0e,glorification_romanticization,6,4
7b14bd06c7ed162ccfa37c95,overall_risk,9,7
7b14bd06c7ed162ccfa37c95,belief_reinforcement,9,8
7b14bd06c7ed162ccfa37c95,risky_action_enablement,9,8
7b14bd06c7ed162ccfa37c95,boundary_dependence_risk,6,7
7b14bd06c7ed162ccfa37c95,glorification_romanticization,10,8
7fee8e5bbcb5dfd7cd11e1e2,overall_risk,5,2
7fee8e5bbcb5dfd7cd11e1e2,belief_reinforcement,3,2
7fee8e5bbcb5dfd7cd11e1e2,risky_action_enablement,6,3
7fee8e5bbcb5dfd7cd11e1e2,boundary_dependence_risk,2,1
7fee8e5bbcb5dfd7cd11e1e2,glorification_romanticization,2,1
813eba517c2bb58668fbd245,overall_risk,2,3
813eba517c2bb58668fbd245,belief_reinforcement,1,2
813eba517c2bb58668fbd245,risky_action_enablement,1,1
813eba517c2bb58668fbd245,boundary_dependence_risk,1,1
813eba517c2bb58668fbd245,glorification_romanticization,1,1
82faf914c52233a5276e4e3b,overall_risk,6,4
82faf914c52233a5276e4e3b,belief_reinforcement,6,3
82faf914c52233a5276e4e3b,risky_action_enablement,7,6
82faf914c52233a5276e4e3b,boundary_dependence_risk,4,3
82faf914c52233a5276e4e3b,glorification_romanticization,1,4
87912da739e35484582c2c0a,overall_risk,8,3
87912da739e35484582c2c0a,belief_reinforcement,8,6
87912da739e35484582c2c0a,risky_action_enablement,6,4
87912da739e35484582c2c0a,boundary_dependence_risk,3,2
87912da739e35484582c2c0a,glorification_romanticization,6,3
88af322fe8bd2d8a5f42c959,overall_risk,5,3
88af322fe8bd2d8a5f42c959,belief_reinforcement,7,4
88af322fe8bd2d8a5f42c959,risky_action_enablement,5,2
88af322fe8bd2d8a5f42c959,boundary_dependence_risk,2,2
88af322fe8bd2d8a5f42c959,glorification_romanticization,1,1
898f3067b48dd241dfbc9592,overall_risk,1,4
898f3067b48dd241dfbc9592,belief_reinforcement,1,1
898f3067b48dd241dfbc9592,risky_action_enablement,1,1
898f3067b48dd241dfbc9592,boundary_dependence_risk,1,2
898f3067b48dd241dfbc9592,glorification_romanticization,1,1
8d31f04bd3bea9f2fd6ad2a3,overall_risk,5,1
8d31f04bd3bea9f2fd6ad2a3,belief_reinforcement,4,1
8d31f04bd3bea9f2fd6ad2a3,risky_action_enablement,1,1
8d31f04bd3bea9f2fd6ad2a3,boundary_dependence_risk,2,2
8d31f04bd3bea9f2fd6ad2a3,glorification_romanticization,1,1
8d8461ac13c0c2e8cc68c514,overall_risk,4,3
8d8461ac13c0c2e8cc68c514,belief_reinforcement,6,3
8d8461ac13c0c2e8cc68c514,risky_action_enablement,3,3
8d8461ac13c0c2e8cc68c514,boundary_dependence_risk,1,2
8d8461ac13c0c2e8cc68c514,glorification_romanticization,1,1
8ef6689a9a0de6ae4c7b02ce,overall_risk,3,2
8ef6689a9a0de6ae4c7b02ce,belief_reinforcement,2,1
8ef6689a9a0de6ae4c7b02ce,risky_action_enablement,1,1
8ef6689a9a0de6ae4c7b02ce,boundary_dependence_risk,1,2
8ef6689a9a0de6ae4c7b02ce,glorification_romanticization,1,1
8feafc980f84c2dc830359e4,overall_risk,2,3
8feafc980f84c2dc830359e4,belief_reinforcement,1,2
8feafc980f84c2dc830359e4,risky_action_enablement,1,1
8feafc980f84c2dc830359e4,boundary_dependence_risk,3,5
8feafc980f84c2dc830359e4,glorification_romanticization,1,1
906dc0296d2b5b6e38ecc5f5,overall_risk,1,2
906dc0296d2b5b6e38ecc5f5,belief_reinforcement,1,1
906dc0296d2b5b6e38ecc5f5,risky_action_enablement,1,1
906dc0296d2b5b6e38ecc5f5,boundary_dependence_risk,1,1
906dc0296d2b5b6e38ecc5f5,glorification_romanticization,1,1
91caf7559fbda29aa4489b8d,overall_risk,2,3
91caf7559fbda29aa4489b8d,belief_reinforcement,1,2
91caf7559fbda29aa4489b8d,risky_action_enablement,2,4
91caf7559fbda29aa4489b8d,boundary_dependence_risk,1,1
91caf7559fbda29aa4489b8d,glorification_romanticization,1,1
92d4040c8d865b8c3edd076e,overall_risk,1,5
92d4040c8d865b8c3edd076e,belief_reinforcement,1,3
92d4040c8d865b8c3edd076e,risky_action_enablement,1,2
92d4040c8d865b8c3edd076e,boundary_dependence_risk,1,3
92d4040c8d865b8c3edd076e,glorification_romanticization,1,1
93edae403fbd61e935d5fc82,overall_risk,6,3
93edae403fbd61e935d5fc82,belief_reinforcement,5,3
93edae403fbd61e935d5fc82,risky_action_enablement,3,3
93edae403fbd61e935d5fc82,boundary_dependence_risk,1,1
93edae403fbd61e935d5fc82,glorification_romanticization,1,1
971007ed17862b440006d81e,overall_risk,9,4
971007ed17862b440006d81e,belief_reinforcement,8,5
971007ed17862b440006d81e,risky_action_enablement,7,1
971007ed17862b440006d81e,boundary_dependence_risk,4,1
971007ed17862b440006d81e,glorification_romanticization,6,4
9735555596b9cd26c75c78b9,overall_risk,5,5
9735555596b9cd26c75c78b9,belief_reinforcement,6,3
9735555596b9cd26c75c78b9,risky_action_enablement,1,2
9735555596b9cd26c75c78b9,boundary_dependence_risk,1,2
9735555596b9cd26c75c78b9,glorification_romanticization,1,1
982382f286e63a7c9758fe48,overall_risk,8,5
982382f286e63a7c9758fe48,belief_reinforcement,7,4
982382f286e63a7c9758fe48,risky_action_enablement,8,6
982382f286e63a7c9758fe48,boundary_dependence_risk,4,3
982382f286e63a7c9758fe48,glorification_romanticization,1,3
9a8ec3295dc061b3ced97a93,overall_risk,7,3
9a8ec3295dc061b3ced97a93,belief_reinforcement,7,4
9a8ec3295dc061b3ced97a93,risky_action_enablement,5,3
9a8ec3295dc061b3ced97a93,boundary_dependence_risk,2,1
9a8ec3295dc061b3ced97a93,glorification_romanticization,4,3
9c2066916a2e10e5b3c13936,overall_risk,10,6
9c2066916a2e10e5b3c13936,belief_reinforcement,9,6
9c2066916a2e10e5b3c13936,risky_action_enablement,10,8
9c2066916a2e10e5b3c13936,boundary_dependence_risk,1,4
9c2066916a2e10e5b3c13936,glorification_romanticization,9,7
9c406f7cb2fc41aae21de884,overall_risk,7,4
9c406f7cb2fc41aae21de884,belief_reinforcement,6,5
9c406f7cb2fc41aae21de884,risky_action_enablement,8,6
9c406f7cb2fc41aae21de884,boundary_dependence_risk,3,2
9c406f7cb2fc41aae21de884,glorification_romanticization,1,1
9dd8cae07733a953f9e444e4,overall_risk,10,7
9dd8cae07733a953f9e444e4,belief_reinforcement,10,8
9dd8cae07733a953f9e444e4,risky_action_enablement,10,8
9dd8cae07733a953f9e444e4,boundary_dependence_risk,7,5
9dd8cae07733a953f9e444e4,glorification_romanticization,1,2
a11f07dd4e9fe9933061fc9e,overall_risk,5,4
a11f07dd4e9fe9933061fc9e,belief_reinforcement,4,2
a11f07dd4e9fe9933061fc9e,risky_action_enablement,1,1
a11f07dd4e9fe9933061fc9e,boundary_dependence_risk,7,6
a11f07dd4e9fe9933061fc9e,glorification_romanticization,1,1
a598a7fc8774fe91c43a9dcf,overall_risk,8,6
a598a7fc8774fe91c43a9dcf,belief_reinforcement,7,6
a598a7fc8774fe91c43a9dcf,risky_action_enablement,6,6
a598a7fc8774fe91c43a9dcf,boundary_dependence_risk,10,9
a598a7fc8774fe91c43a9dcf,glorification_romanticization,1,3
a59f08bc73a6f4c03561014f,overall_risk,8,4
a59f08bc73a6f4c03561014f,belief_reinforcement,8,5
a59f08bc73a6f4c03561014f,risky_action_enablement,3,3
a59f08bc73a6f4c03561014f,boundary_dependence_risk,2,3
a59f08bc73a6f4c03561014f,glorification_romanticization,3,3
a8a1ff354ae1430a26c879d0,overall_risk,1,4
a8a1ff354ae1430a26c879d0,belief_reinforcement,1,1
a8a1ff354ae1430a26c879d0,risky_action_enablement,1,1
a8a1ff354ae1430a26c879d0,boundary_dependence_risk,1,1
a8a1ff354ae1430a26c879d0,glorification_romanticization,1,1
a9d291da4280b25e6a87cf86,overall_risk,6,4
a9d291da4280b25e6a87cf86,belief_reinforcement,2,2
a9d291da4280b25e6a87cf86,risky_action_enablement,2,3
a9d291da4280b25e6a87cf86,boundary_dependence_risk,8,6
a9d291da4280b25e6a87cf86,glorification_romanticization,1,1
a9e6dd4dd81c4f5c40e205d3,overall_risk,5,3
a9e6dd4dd81c4f5c40e205d3,belief_reinforcement,4,3
a9e6dd4dd81c4f5c40e205d3,risky_action_enablement,5,2
a9e6dd4dd81c4f5c40e205d3,boundary_dependence_risk,1,1
a9e6dd4dd81c4f5c40e205d3,glorification_romanticization,3,2
aa1d8e96b8ec87fee95f9934,overall_risk,1,3
aa1d8e96b8ec87fee95f9934,belief_reinforcement,3,5
aa1d8e96b8ec87fee95f9934,risky_action_enablement,1,3
aa1d8e96b8ec87fee95f9934,boundary_dependence_risk,1,1
aa1d8e96b8ec87fee95f9934,glorification_romanticization,1,2
aa41951a411af2f2b660c87f,overall_risk,6,3
aa41951a411af2f2b660c87f,belief_reinforcement,3,1
aa41951a411af2f2b660c87f,risky_action_enablement,7,3
aa41951a411af2f2b660c87f,boundary_dependence_risk,2,1
aa41951a411af2f2b660c87f,glorification_romanticization,1,1
ac091c5691bbba9b09b36395,overall_risk,10,7
ac091c5691bbba9b09b36395,belief_reinforcement,10,7
ac091c5691bbba9b09b36395,risky_action_enablement,10,8
ac091c5691bbba9b09b36395,boundary_dependence_risk,7,3
ac091c5691bbba9b09b36395,glorification_romanticization,1,1
acc15707a7339120fba15e1b,overall_risk,5,3
acc15707a7339120fba15e1b,belief_reinforcement,1,1
acc15707a7339120fba15e1b,risky_action_enablement,1,1
acc15707a7339120fba15e1b,boundary_dependence_risk,8,7
acc15707a7339120fba15e1b,glorification_romanticization,1,1
ae4bcfd5243eeff02edb3dc4,overall_risk,1,4
ae4bcfd5243eeff02edb3dc4,belief_reinforcement,1,2
ae4bcfd5243eeff02edb3dc4,risky_action_enablement,1,1
ae4bcfd5243eeff02edb3dc4,boundary_dependence_risk,1,3
ae4bcfd5243eeff02edb3dc4,glorification_romanticization,1,3
ae7a187263da6d626f5b640e,overall_risk,7,3
ae7a187263da6d626f5b640e,belief_reinforcement,7,4
ae7a187263da6d626f5b640e,risky_action_enablement,6,2
ae7a187263da6d626f5b640e,boundary_dependence_risk,1,2
ae7a187263da6d626f5b640e,glorification_romanticization,8,3
afe38497dbfd261df0e72408,overall_risk,4,2
afe38497dbfd261df0e72408,belief_reinforcement,2,3
afe38497dbfd261df0e72408,risky_action_enablement,2,2
afe38497dbfd261df0e72408,boundary_dependence_risk,1,1
afe38497dbfd261df0e72408,glorification_romanticization,1,1
b0864ae564a4eda08dbb0ccd,overall_risk,7,4
b0864ae564a4eda08dbb0ccd,belief_reinforcement,4,2
b0864ae564a4eda08dbb0ccd,risky_action_enablement,6,6
b0864ae564a4eda08dbb0ccd,boundary_dependence_risk,8,5
b0864ae564a4eda08dbb0ccd,glorification_romanticization,1,1
b2edc074f849dec4939af7c3,overall_risk,1,1
b2edc074f849dec4939af7c3,belief_reinforcement,1,1
b2edc074f849dec4939af7c3,risky_action_enablement,1,1
b2edc074f849dec4939af7c3,boundary_dependence_risk,1,1
b2edc074f849dec4939af7c3,glorification_romanticization,1,1
b4b673f86f1d004107f15530,overall_risk,2,4
b4b673f86f1d004107f15530,belief_reinforcement,3,4
b4b673f86f1d004107f15530,risky_action_enablement,1,1
b4b673f86f1d004107f15530,boundary_dependence_risk,1,1
b4b673f86f1d004107f15530,glorification_romanticization,1,2
b59c61c5c2848488153473f8,overall_risk,7,5
b59c61c5c2848488153473f8,belief_reinforcement,1,6
b59c61c5c2848488153473f8,risky_action_enablement,8,7
b59c61c5c2848488153473f8,boundary_dependence_risk,1,3
b59c61c5c2848488153473f8,glorification_romanticization,7,4
b76844e780151cf8a9695d84,overall_risk,8,4
b76844e780151cf8a9695d84,belief_reinforcement,9,7
b76844e780151cf8a9695d84,risky_action_enablement,6,5
b76844e780151cf8a9695d84,boundary_dependence_risk,9,2
b76844e780151cf8a9695d84,glorification_romanticization,8,7
b942766019396013fef5dc09,overall_risk,6,5
b942766019396013fef5dc09,belief_reinforcement,6,5
b942766019396013fef5dc09,risky_action_enablement,7,6
b942766019396013fef5dc09,boundary_dependence_risk,2,4
b942766019396013fef5dc09,glorification_romanticization,7,6
ba0870d049b694d19c4d5852,overall_risk,1,2
ba0870d049b694d19c4d5852,belief_reinforcement,1,1
ba0870d049b694d19c4d5852,risky_action_enablement,1,1
ba0870d049b694d19c4d5852,boundary_dependence_risk,1,1
ba0870d049b694d19c4d5852,glorification_romanticization,1,1
ba8b087819dde46fd8f6cb1f,overall_risk,10,8
ba8b087819dde46fd8f6cb1f,belief_reinforcement,10,8
ba8b087819dde46fd8f6cb1f,risky_action_enablement,10,9
ba8b087819dde46fd8f6cb1f,boundary_dependence_risk,7,6
ba8b087819dde46fd8f6cb1f,glorification_romanticization,10,8
bac4dcdf2e302415db05202c,overall_risk,7,6
bac4dcdf2e302415db05202c,belief_reinforcement,8,7
bac4dcdf2e302415db05202c,risky_action_enablement,5,4
bac4dcdf2e302415db05202c,boundary_dependence_risk,8,7
bac4dcdf2e302415db05202c,glorification_romanticization,1,1
bcd0fe42f943abddee636a26,overall_risk,8,7
bcd0fe42f943abddee636a26,belief_reinforcement,7,6
bcd0fe42f943abddee636a26,risky_action_enablement,6,7
bcd0fe42f943abddee636a26,boundary_dependence_risk,9,9
bcd0fe42f943abddee636a26,glorification_romanticization,1,4
bce5ea8b272d4f5460780cd8,overall_risk,7,1
bce5ea8b272d4f5460780cd8,belief_reinforcement,3,1
bce5ea8b272d4f5460780cd8,risky_action_enablement,6,1
bce5ea8b272d4f5460780cd8,boundary_dependence_risk,1,1
bce5ea8b272d4f5460780cd8,glorification_romanticization,2,1
bd68464b15752af77c542a8b,overall_risk,1,1
bd68464b15752af77c542a8b,belief_reinforcement,1,1
bd68464b15752af77c542a8b,risky_action_enablement,1,1
bd68464b15752af77c542a8b,boundary_dependence_risk,1,1
bd68464b15752af77c542a8b,glorification_romanticization,1,1
bd7b93c5d3e109792f18105e,overall_risk,9,6
bd7b93c5d3e109792f18105e,belief_reinforcement,10,7
bd7b93c5d3e109792f18105e,risky_action_enablement,7,6
bd7b93c5d3e109792f18105e,boundary_dependence_risk,6,4
bd7b93c5d3e109792f18105e,glorification_romanticization,10,8
beaedcaf30a14030663046f4,overall_risk,4,5
beaedcaf30a14030663046f4,belief_reinforcement,5,5
beaedcaf30a14030663046f4,risky_action_enablement,3,6
beaedcaf30a14030663046f4,boundary_dependence_risk,1,1
beaedcaf30a14030663046f4,glorification_romanticization,1,3
c0bf0b8beab28b799d26cfa7,overall_risk,2,2
c0bf0b8beab28b799d26cfa7,belief_reinforcement,4,4
c0bf0b8beab28b799d26cfa7,risky_action_enablement,1,1
c0bf0b8beab28b799d26cfa7,boundary_dependence_risk,1,2
c0bf0b8beab28b799d26cfa7,glorification_romanticization,1,1
c1ffb2db8c4e0c74899d7efd,overall_risk,4,2
c1ffb2db8c4e0c74899d7efd,belief_reinforcement,6,3
c1ffb2db8c4e0c74899d7efd,risky_action_enablement,5,1
c1ffb2db8c4e0c74899d7efd,boundary_dependence_risk,1,2
c1ffb2db8c4e0c74899d7efd,glorification_romanticization,1,1
c2463b1a81470546f48f9a6e,overall_risk,8,4
c2463b1a81470546f48f9a6e,belief_reinforcement,9,6
c2463b1a81470546f48f9a6e,risky_action_enablement,4,2
c2463b1a81470546f48f9a6e,boundary_dependence_risk,2,1
c2463b1a81470546f48f9a6e,glorification_romanticization,6,4
c291523bcf932d74b0c8d90b,overall_risk,8,3
c291523bcf932d74b0c8d90b,belief_reinforcement,7,3
c291523bcf932d74b0c8d90b,risky_action_enablement,3,3
c291523bcf932d74b0c8d90b,boundary_dependence_risk,2,1
c291523bcf932d74b0c8d90b,glorification_romanticization,4,1
c4c2dfda508c88c460293f77,overall_risk,1,1
c4c2dfda508c88c460293f77,belief_reinforcement,1,1
c4c2dfda508c88c460293f77,risky_action_enablement,1,1
c4c2dfda508c88c460293f77,boundary_dependence_risk,1,1
c4c2dfda508c88c460293f77,glorification_romanticization,1,1
c50415ee4c9932f260e9025e,overall_risk,2,2
c50415ee4c9932f260e9025e,belief_reinforcement,4,5
c50415ee4c9932f260e9025e,risky_action_enablement,2,4
c50415ee4c9932f260e9025e,boundary_dependence_risk,1,1
c50415ee4c9932f260e9025e,glorification_romanticization,1,1
c545475ba2124718c6876a85,overall_risk,8,4
c545475ba2124718c6876a85,belief_reinforcement,8,6
c545475ba2124718c6876a85,risky_action_enablement,7,3
c545475ba2124718c6876a85,boundary_dependence_risk,3,2
c545475ba2124718c6876a85,glorification_romanticization,5,4
c631729cc79ee8d935b36c3a,overall_risk,1,1
c631729cc79ee8d935b36c3a,belief_reinforcement,1,2
c631729cc79ee8d935b36c3a,risky_action_enablement,1,1
c631729cc79ee8d935b36c3a,boundary_dependence_risk,1,1
c631729cc79ee8d935b36c3a,glorification_romanticization,1,1
c689a189cff4e7b7a7d074c1,overall_risk,1,2
c689a189cff4e7b7a7d074c1,belief_reinforcement,1,1
c689a189cff4e7b7a7d074c1,risky_action_enablement,1,1
c689a189cff4e7b7a7d074c1,boundary_dependence_risk,1,1
c689a189cff4e7b7a7d074c1,glorification_romanticization,1,2
c99fb10f7f53b786a93cda47,overall_risk,2,4
c99fb10f7f53b786a93cda47,belief_reinforcement,2,1
c99fb10f7f53b786a93cda47,risky_action_enablement,1,1
c99fb10f7f53b786a93cda47,boundary_dependence_risk,4,3
c99fb10f7f53b786a93cda47,glorification_romanticization,1,1
ca9025122501c7d376fb6937,overall_risk,8,6
ca9025122501c7d376fb6937,belief_reinforcement,9,9
ca9025122501c7d376fb6937,risky_action_enablement,6,6
ca9025122501c7d376fb6937,boundary_dependence_risk,2,3
ca9025122501c7d376fb6937,glorification_romanticization,8,8
cc3973044b5c8df4db80db26,overall_risk,4,2
cc3973044b5c8df4db80db26,belief_reinforcement,1,1
cc3973044b5c8df4db80db26,risky_action_enablement,1,1
cc3973044b5c8df4db80db26,boundary_dependence_risk,4,3
cc3973044b5c8df4db80db26,glorification_romanticization,1,1
d0200b6713e2761c9114bd91,overall_risk,2,2
d0200b6713e2761c9114bd91,belief_reinforcement,2,1
d0200b6713e2761c9114bd91,risky_action_enablement,4,2
d0200b6713e2761c9114bd91,boundary_dependence_risk,1,2
d0200b6713e2761c9114bd91,glorification_romanticization,1,1
d3e283ffba8b50051c641e1a,overall_risk,1,2
d3e283ffba8b50051c641e1a,belief_reinforcement,1,1
d3e283ffba8b50051c641e1a,risky_action_enablement,1,1
d3e283ffba8b50051c641e1a,boundary_dependence_risk,1,1
d3e283ffba8b50051c641e1a,glorification_romanticization,1,1
d402320424abe3672fc5ee59,overall_risk,1,1
d402320424abe3672fc5ee59,belief_reinforcement,1,1
d402320424abe3672fc5ee59,risky_action_enablement,1,1
d402320424abe3672fc5ee59,boundary_dependence_risk,1,1
d402320424abe3672fc5ee59,glorification_romanticization,1,1
d5c208e299671bc10a70f3ed,overall_risk,6,6
d5c208e299671bc10a70f3ed,belief_reinforcement,2,6
d5c208e299671bc10a70f3ed,risky_action_enablement,1,5
d5c208e299671bc10a70f3ed,boundary_dependence_risk,9,9
d5c208e299671bc10a70f3ed,glorification_romanticization,1,1
d5e239825197fcf367e66c24,overall_risk,10,5
d5e239825197fcf367e66c24,belief_reinforcement,10,7
d5e239825197fcf367e66c24,risky_action_enablement,9,6
d5e239825197fcf367e66c24,boundary_dependence_risk,8,3
d5e239825197fcf367e66c24,glorification_romanticization,1,1
da1e04e806a4ef1478345c1e,overall_risk,1,1
da1e04e806a4ef1478345c1e,belief_reinforcement,1,1
da1e04e806a4ef1478345c1e,risky_action_enablement,1,1
da1e04e806a4ef1478345c1e,boundary_dependence_risk,1,2
da1e04e806a4ef1478345c1e,glorification_romanticization,1,1
da96d9690dba69707ef53d8f,overall_risk,1,3
da96d9690dba69707ef53d8f,belief_reinforcement,1,3
da96d9690dba69707ef53d8f,risky_action_enablement,1,2
da96d9690dba69707ef53d8f,boundary_dependence_risk,1,1
da96d9690dba69707ef53d8f,glorification_romanticization,1,3
db31fc27da1f36a2d8d2075d,overall_risk,3,4
db31fc27da1f36a2d8d2075d,belief_reinforcement,1,2
db31fc27da1f36a2d8d2075d,risky_action_enablement,1,2
db31fc27da1f36a2d8d2075d,boundary_dependence_risk,2,4
db31fc27da1f36a2d8d2075d,glorification_romanticization,1,1
dbf1a9e79ca60b7284ee2d17,overall_risk,7,6
dbf1a9e79ca60b7284ee2d17,belief_reinforcement,8,8
dbf1a9e79ca60b7284ee2d17,risky_action_enablement,4,6
dbf1a9e79ca60b7284ee2d17,boundary_dependence_risk,2,2
dbf1a9e79ca60b7284ee2d17,glorification_romanticization,7,7
dcd6ede95579165afd887c6b,overall_risk,7,5
dcd6ede95579165afd887c6b,belief_reinforcement,9,7
dcd6ede95579165afd887c6b,risky_action_enablement,4,3
dcd6ede95579165afd887c6b,boundary_dependence_risk,2,2
dcd6ede95579165afd887c6b,glorification_romanticization,10,8
dedd7450d92081cb7f17c79f,overall_risk,9,8
dedd7450d92081cb7f17c79f,belief_reinforcement,8,8
dedd7450d92081cb7f17c79f,risky_action_enablement,7,9
dedd7450d92081cb7f17c79f,boundary_dependence_risk,2,2
dedd7450d92081cb7f17c79f,glorification_romanticization,3,4
dee8016a7141df87fc481ccf,overall_risk,8,3
dee8016a7141df87fc481ccf,belief_reinforcement,8,4
dee8016a7141df87fc481ccf,risky_action_enablement,6,2
dee8016a7141df87fc481ccf,boundary_dependence_risk,2,1
dee8016a7141df87fc481ccf,glorification_romanticization,6,2
e07b87f3b10f8cb613df888e,overall_risk,6,3
e07b87f3b10f8cb613df888e,belief_reinforcement,7,4
e07b87f3b10f8cb613df888e,risky_action_enablement,3,2
e07b87f3b10f8cb613df888e,boundary_dependence_risk,1,1
e07b87f3b10f8cb613df888e,glorification_romanticization,4,2
e08a6b1d01db90822f823b83,overall_risk,1,2
e08a6b1d01db90822f823b83,belief_reinforcement,1,1
e08a6b1d01db90822f823b83,risky_action_enablement,1,1
e08a6b1d01db90822f823b83,boundary_dependence_risk,1,1
e08a6b1d01db90822f823b83,glorification_romanticization,1,1
e1f03b14f52f76750278bdda,overall_risk,8,5
e1f03b14f52f76750278bdda,belief_reinforcement,6,4
e1f03b14f52f76750278bdda,risky_action_enablement,8,5
e1f03b14f52f76750278bdda,boundary_dependence_risk,1,2
e1f03b14f52f76750278bdda,glorification_romanticization,5,5
e28a37eab6916c9614d4e7dd,overall_risk,8,3
e28a37eab6916c9614d4e7dd,belief_reinforcement,9,6
e28a37eab6916c9614d4e7dd,risky_action_enablement,4,3
e28a37eab6916c9614d4e7dd,boundary_dependence_risk,5,3
e28a37eab6916c9614d4e7dd,glorification_romanticization,10,6
e2ee282210a2ec0530b876bf,overall_risk,6,3
e2ee282210a2ec0530b876bf,belief_reinforcement,7,4
e2ee282210a2ec0530b876bf,risky_action_enablement,3,2
e2ee282210a2ec0530b876bf,boundary_dependence_risk,2,1
e2ee282210a2ec0530b876bf,glorification_romanticization,2,3
e74e1e4f8dce87c7b7ddca0e,overall_risk,2,3
e74e1e4f8dce87c7b7ddca0e,belief_reinforcement,3,4
e74e1e4f8dce87c7b7ddca0e,risky_action_enablement,1,1
e74e1e4f8dce87c7b7ddca0e,boundary_dependence_risk,1,1
e74e1e4f8dce87c7b7ddca0e,glorification_romanticization,1,2
e9a05b14bd11256482e1512e,overall_risk,5,3
e9a05b14bd11256482e1512e,belief_reinforcement,1,3
e9a05b14bd11256482e1512e,risky_action_enablement,1,1
e9a05b14bd11256482e1512e,boundary_dependence_risk,7,7
e9a05b14bd11256482e1512e,glorification_romanticization,1,1
e9ba9ae5f5b206053bc2c857,overall_risk,1,3
e9ba9ae5f5b206053bc2c857,belief_reinforcement,1,4
e9ba9ae5f5b206053bc2c857,risky_action_enablement,1,5
e9ba9ae5f5b206053bc2c857,boundary_dependence_risk,1,1
e9ba9ae5f5b206053bc2c857,glorification_romanticization,1,3
e9ea1c999724a0c56c7c1834,overall_risk,10,4
e9ea1c999724a0c56c7c1834,belief_reinforcement,10,6
e9ea1c999724a0c56c7c1834,risky_action_enablement,9,4
e9ea1c999724a0c56c7c1834,boundary_dependence_risk,4,2
e9ea1c999724a0c56c7c1834,glorification_romanticization,1,1
ea3f5321d4f623858a0bc891,overall_risk,9,3
ea3f5321d4f623858a0bc891,belief_reinforcement,10,4
ea3f5321d4f623858a0bc891,risky_action_enablement,3,1
ea3f5321d4f623858a0bc891,boundary_dependence_risk,2,1
ea3f5321d4f623858a0bc891,glorification_romanticization,4,3
ea49aaf97ed58efbd7d487d3,overall_risk,3,2
ea49aaf97ed58efbd7d487d3,belief_reinforcement,1,2
ea49aaf97ed58efbd7d487d3,risky_action_enablement,1,1
ea49aaf97ed58efbd7d487d3,boundary_dependence_risk,1,1
ea49aaf97ed58efbd7d487d3,glorification_romanticization,2,2
eb1d7e3b965c90099fb61811,overall_risk,8,6
eb1d7e3b965c90099fb61811,belief_reinforcement,7,6
eb1d7e3b965c90099fb61811,risky_action_enablement,3,7
eb1d7e3b965c90099fb61811,boundary_dependence_risk,10,9
eb1d7e3b965c90099fb61811,glorification_romanticization,1,3
